idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,left parent test coverage,left parent test result,left_tree_fingerprint,parents pass,right parent test coverage,right parent test result,right_tree_fingerprint,sampled for testing,test merge
41,refs/heads/master,e8d9382f3eed57408c469b0786ab7205d572e19a,4a7bb352656183cfadca5dbb5bc65597630e191b,c7ebcdaf89ecb9f66af3760ddc9792abc2bb8403,,False,843,,,,,,,,False,False
42,refs/heads/master,4a7bb352656183cfadca5dbb5bc65597630e191b,8ccc0db0dcdbcf7b3985b2ad59e364e7aee22ff6,43a122af2aa1bbc2316447ce76163788529efa70,,False,5,,,,,,,,False,False
43,refs/heads/master,e48dc67369a5e8b62789748a725ed7bc23fee557,d09ba8eb6fdc4dcefd7e2a9abe4810482d08f1e8,de6c6ba0eb369e58f7fb8336d38deb2822f2cb7d,,False,1711,,,,,,,,False,False
44,refs/heads/master,4eb0598762357dc27ee39d7ce101cc52693192a2,8e8036f3a8810f2997b93367bfe5db62651adbaa,48092d52e2740e17788fe7e610e4020978c648ae,,False,9,,,,,,,,False,False
45,refs/heads/master,b094f38c7521b906e09ff6869780e38b8e524c6b,24d99cc0dc6eb787f56b2e484c02c47b273f990b,4cdf69017574d8106b052019aeb3566681dbe5b7,,False,12,,,,,,,,False,False
46,refs/heads/master,24d99cc0dc6eb787f56b2e484c02c47b273f990b,b04f58668dbede6b8d911a8ba825de0cb6b4972c,2d74dcec3dc6c80a8c7d4d3c1eb82a9cb28afd77,,False,731,,,,,,,,False,False
47,refs/heads/master,54f0a2a8772d1c5890b77646ad4029fdba1ef029,1d974bbf3cce9302ae5b42f8baf47c9e4f1c86d7,b832e637444a2d34357d3e38877cde985daa2ef3,,False,16,,,,,,,,False,False
48,refs/heads/master,bc8603d85c0dcb099b0cbcd71e490e566144bb1f,72abd48de18b099024f1e90c6ae43f1cf3bff41d,1813e6f7c0d5698761e27455767c62a4bf1000ca,,False,51,,,,,,,,False,False
49,refs/heads/master,8fb479257184aab835d054a88081cc98a5b92153,2f63834d8cd33fe1f046fe4a86f436df3c3f9a21,6429ea9a70725d241818298a97ea442f3aa2c15b,,False,2696,,,,,,,,False,False
50,refs/heads/master,2c33ea13c5a71b1a57e369fa6c390e51c90f6302,9d40f2074f66efb4e9311c6aaf93b5d77da3c0b7,2dae21a9feafd8933725fd4318baf9f621285f2b,,False,2678,,,,,,,,False,False
51,refs/heads/master,2f63834d8cd33fe1f046fe4a86f436df3c3f9a21,14e417b2e810053bddd9da4d52c394ec7a9f26c6,83ed8a9a19d448b2258258d421422f406b0b47b0,,False,4,,,,,,,,False,False
52,refs/heads/master,14e417b2e810053bddd9da4d52c394ec7a9f26c6,1e1ab302b84020e8d626f1787607a907b5a475a3,43ed520332236abb67f88558e308891959398eee,,True,81,0.0,Tests_failed,6943e885840367581a60f903c1fa41d8325a480dd4b35760c17c0d054818e81c,False,0.0,Tests_failed,5bae400cd200208364a492eb2d6dde6fd953ce8aaa274b49353164bd270c5b9c,False,False
53,refs/heads/master,43ed520332236abb67f88558e308891959398eee,c76788b70347fe334f9bb3a582eb1256fb460a9b,34ce093dc789d6b6547ec91dfdfc57ab5aa3410b,,True,70,0.0,Tests_failed,f43fd9e3e6398ad0e14ecb3bcc5a7d654e66bc04179c5ba6f4962def3de491ca,False,0.0,Tests_failed,cfd17115ff1a6796e9e4728d01dd00930c1525357e5224fbfa816a5a03b7ba66,False,False
54,refs/heads/master,d811eefafe39b8dff2774ee14a7ee85c1a8d1079,8a64d0422ab5c18553d0fe557c2309b6842ce945,b739b87d3a9cabf4c9a23e4b35af661b72c3af15,,False,4,,,,,,,,False,False
55,refs/heads/master,dfe44d2c9b844387d659036a954d9c7840c4dd16,a3148a83aed89154c0dce669c390f6d8a804cbcd,7aaaebbdaeb6bc4b8b2bd3cce234a6a6b62d9784,,False,5,,,,,,,,False,False
56,refs/heads/master,906f899199bc559857daa75b32e50ebadd67ab6a,ffa0c07de9c33a8690a8fbc52017eba5d3692a5c,6e80644947806d8569469b420a6ff054d988670d,,False,20,,,,,,,,False,False
57,refs/heads/master,133c824fae55a68edab449124fe37d4e6ee638e5,0464746bfcb01a35c3ac47afa2d38be798d5166d,21fa991c24fdb7bedd18f0fa3709de43ffa7cd27,,False,19,,,,,,,,False,False
58,refs/heads/master,cd75b2541cabcc7f906f9a399b0c032dd7967a9b,b684d5ab2a676b178cf975e442e95f2444e96722,1cbaa5dda00121b1fab4b6ecd6238144cd74af89,,False,12,,,,,,,,False,False
59,refs/heads/master,07fdbd07c2fbefa4dab5f5819ada0c4e12c3fbbf,543a1c45dfba3dba46580da624012e71aa896df7,47ac1b8f42d81f07b8e321705ad94782cf59897c,,False,62,,,,,,,,False,False
61,refs/heads/master,38e3a5e89fec4f7d85f04c52a3b2d71c8490ab5a,246720283d5f3d7ba3db7c6c5a666bec59734240,82a0672ae24c8f91869acdc4bb72f49517ef775d,,False,9,,,,,,,,False,False
62,refs/heads/master,a97eb504cb8d8201d137a9f36aa5a66cb0ddea80,9d6c65c4b674c7d034d91749b8c86e18d8b27e58,1f719306d5b2f8d3fb2cb97eef44b1a97daa38d1,,False,3,,,,,,,,False,False
63,refs/heads/master,3d853b582247752fc71ee36b07ae2da531529320,3f6f15bcd26ed58b7e56ea9b8ad144bf592991d6,37c06273a92e5ffc484d0ca33bb91cad03c8d178,,False,15,,,,,,,,False,False
64,refs/heads/master,e94baa741d3cedeb9b8af9433a0bc91fc01686f3,c9de52cba244c3f89327a7d6736d7012de79df0e,0fffbf41570289c8cd7b333b0ae3d142a85f6bb2,,False,6,,,,,,,,False,False
65,refs/heads/master,be93bd0373015d5c0c78096bb73db7a13a460df1,2f8687492d9a963d1d824aa28861021499fd1631,29dd2b15b0626a7e747227e96edbe6719c55f7d7,,False,30,,,,,,,,False,False
66,refs/heads/master,2f8687492d9a963d1d824aa28861021499fd1631,5317d57ae0bc1520bf65244bbbee7ada45334ded,1fda9b7be57a79928639dc02037e3f3edb025b40,,False,38,,,,,,,,False,False
67,refs/heads/master,7ecdebdf5d396ab2a7d6544397d7f437a8c1782b,c14cc4ace9bb8d2ef76760e7bb48f8d2c5365cc8,f1383c0c835891aa5e31351966fab1b0d2296f2e,,False,3,,,,,,,,False,False
68,refs/heads/master,5317d57ae0bc1520bf65244bbbee7ada45334ded,daefbb54adbadcf7545ec4ab26809fdb1a3da105,f00bfcb47d9db7393bf09b57f0440ea9b1f95195,,False,82,,,,,,,,False,False
69,refs/heads/master,f00bfcb47d9db7393bf09b57f0440ea9b1f95195,fcef70fbedc9901dee799c787d7c98964947c50a,f295945b4a59dfbf7544ea3a280b3a929e186d6c,,False,3,,,,,,,,False,False
70,refs/heads/master,62cc19f17734daf282789f90905aa36376e464b2,9e25c403f8e39920ef939fdc09bd4590598b759c,c925a36b3df6be0887f2001e16f0a2d36af45d74,,False,23,,,,,,,,False,False
71,refs/heads/master,daefbb54adbadcf7545ec4ab26809fdb1a3da105,b466317d9c93f2321a612bf1b9f8850ef9431071,c925a36b3df6be0887f2001e16f0a2d36af45d74,,False,3,,,,,,,,False,False
72,refs/heads/master,ac670e5ca88b94d9ac3d7e59d92bce48e074e458,0e003eb05668b7d13991248c1c3c9af3cbf79176,e475a51b02aedbd15f80511d6d88acde2dcec75e,,False,49,,,,,,,,False,False
73,refs/heads/master,e40cd4950da2c7acf8d93119396d6685440976b7,2cbe24804ec50b209cbca266fffe6b2694db5599,fbec2955b7ef91076e68cded34efed086182f0a3,,False,14,,,,,,,,False,False
74,refs/heads/master,0e003eb05668b7d13991248c1c3c9af3cbf79176,1d04b695f051a2ec1f2b59fddc58dc67e2bb2754,fbec2955b7ef91076e68cded34efed086182f0a3,,False,3,,,,,,,,False,False
75,refs/heads/master,078ceb1cce45d6fe1d09c10df9625dae0bf269b3,33bbeedaef99d2beb0a3f7bbff02affefa437417,b0eee5b1dc78f982a04b02885163c1f00ced310c,,False,5,,,,,,,,False,False
76,refs/heads/master,b3d2771b5de99dceabad57c9c6ab10786ffe5613,86d88f61d0f74f53ad11239c1aec92a25a8d8f13,a27d2f1cf941372860c6ee1e2c2baa92aafef656,,False,4,,,,,,,,False,False
77,refs/heads/master,e73afe446cfc272f6be1d8de670aab159f122ecc,bd9ff8a3898ce7a167eab847de6b4ea455260e85,623b0d800347968ee98fb869d3dea2646d1ff4ca,,False,12,,,,,,,,False,False
78,refs/heads/master,1eb50d86e9d5349ef56643d804a9e2bc4be2430a,b8ef3476dff6e073476f74e6d552b5da7515d705,15c936bce1b6914fbfd4292c4020ac01fdfd1777,,False,6,,,,,,,,False,False
79,refs/heads/master,fcd2c627f774f1f4bf18fc8c44780e91f41d8446,0f9cd3dd2a71950445adce4eef7cb91229c62cb8,912786d32a05b1420b1493a5288f26fc72fb81a9,,False,9,,,,,,,,False,False
80,refs/heads/master,11a46bea875d1ed6481fe3f86ccdb3cdab0ccb87,79f6427631f9e344e5a0bf73ef654b4223c89539,3d3f09fe1385f1f6bb283dd6874ba122b5cd96ec,,True,9,0.0,Tests_failed,24cd66f789e471f633915c3db33e0c9a981cc27a5d998aabb63a4a0652ee1421,False,0.0,Tests_failed,8edab3bfb7c2d90c030310367c6faaf84e4c0c641657979ed318937ae157b426,False,False
81,refs/heads/master,8692672ef0ae8a887b8d1e83070e1bb8572e2a83,e7dcfa303c5b12731efe290ef754291587998f8e,4088a452f3ae1df41c2ed7f98f1f6ac79111ac3a,,False,5,,,,,,,,False,False
82,refs/heads/master,79f6427631f9e344e5a0bf73ef654b4223c89539,fe3b40162ed160c03515ada196a203173cceaa62,8555aaf23b10a8d1bc9ca6d94e04cb5f24b66f1b,,False,7,,,,,,,,False,False
83,refs/heads/master,fe3b40162ed160c03515ada196a203173cceaa62,7b975b54aeb897309d9c0c0da80945c10eeaf59e,da8990fc003be51b271a027ef42d9de761ff7788,,False,105,,,,,,,,False,False
84,refs/heads/master,2b82e2d65ed5f2afcce30a1d1cd42d3740618ade,b3230126725922d3209da63103d23b097e954f68,0bf9339bca4dfd0ff7eaac68173b22dbee8dc8aa,,True,10830,0.0,Tests_failed,594cf8b4b63ea716e6e07125a5a0005aa32a3f7d084297fe34f088e5c8bbb888,False,0.0,Tests_failed,881a167458cd452ae0055ab15d6486da6578cdc9805c8d3ddb09fd72cd4fb409,False,False
85,refs/heads/master,7b975b54aeb897309d9c0c0da80945c10eeaf59e,af2fe93f16d3b90bf391ab9174d92bae7f601e91,3181e2003a771944ce2edc556d86a63ff20f8732,,False,123,,,,,,,,False,False
86,refs/heads/master,b06c77ed38c9449b4855cefa0ca13ec28b067b56,caf9945347a932a6bd54df571441d8866186f5fa,7794bce25e0a13894df5f642babedb62892fa8e2,,False,26,,,,,,,,False,False
87,refs/heads/master,331b0d9596758b992565a2e6736e63278f09f06c,5f72a7bac9bf141289df3ab3f22f503aaa36f0dd,053ac54f21a581f6ae307f42cf2057352b65907f,,False,57,,,,,,,,False,False
88,refs/heads/master,053ac54f21a581f6ae307f42cf2057352b65907f,5a287bd863da112a570ef8993d1385cba860e722,e57bd2bd1c0e75a78987f4a5b0f312ed87fff316,,False,9,,,,,,,,False,False
89,refs/heads/master,8d31e2aea1478ca3a449fb4e25a8e034461a0632,2a31884cfa5013d177286761d2ea31bcd17cc16d,ee2b4aad84566777463fdd3911dfb3164bacae39,,False,17,,,,,,,,False,False
90,refs/heads/master,ee2b4aad84566777463fdd3911dfb3164bacae39,1593a8308ac33a5662b3cb1fdefe9c8de694762d,3130552a20358aa9453f75c5f937215e352ed58c,,False,4,,,,,,,,False,False
