idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,left parent test coverage,left parent test result,left_tree_fingerprint,parents pass,right parent test coverage,right parent test result,right_tree_fingerprint,test merge,sampled for testing
21,refs/heads/master,e19e59f5e224d4b494878c0e0537cbaa57bf7d7b,ed3f0332d1b91ad8dc5def7f4820743a323d64f8,5d99355b304b46a43660babeb4eab38dce0e04fd,,True,102,0.0,Tests_passed,b7e3f51a9293c29a51f12569d1f9fe2a6284f31e30bcb346d9eb95dadd1590f6,True,0.0,Tests_passed,5b315abafa3d391cd3a1821a449d15e943f023c289d550c2a18c09e932a25774,True,True
25,refs/heads/master,26653594fa3e728f72f7867983b1b127f93e8e3b,d1be5597e4c0f8de89d06d189b5a05ae4531d98d,83e4374fbbb325abd3822aeca5151d34ab6f0114,,False,291,0.0,Tests_failed,e121e5fcdf4c15a29fbba02049ddb7fa744dfc6640d81ae52377912e1531dbce,False,0.0,Tests_passed,72c65492776485c4ff2016bcff1fe3b9a06543e13bab6315b0337fb39c2d7117,False,False
26,refs/heads/master,d1be5597e4c0f8de89d06d189b5a05ae4531d98d,240e5d69479821ac01bc0fbe3ac3ded2b696b41b,1e2f14db0ffa7d971450448717bb48c389a0f5ab,,False,16,0.0,Tests_failed,44fbb3f8b20c41331d02a84ac37448e53afed6304700b3a06165f3f4b44c9c59,False,0.0,Tests_failed,e121e5fcdf4c15a29fbba02049ddb7fa744dfc6640d81ae52377912e1531dbce,False,False
30,refs/heads/master,99b4d62fa979defe3c87975572ed3742cefd60eb,92b538a332a11d9499abe6bf74838fd65cb2a0c6,063bf41f5594d86f63c5232ec8bafaaabccc3d39,,False,955,0.0,Tests_failed,a7e9cc9a5d3ab9268dab10848ef40f91030cab0519412d253da4b3f18b9c8ced,False,0.0,Tests_failed,ceef51189700ece8f69fbbf7aefee929cb2d3a5122786e036c064efe86aab6ae,False,False
31,refs/heads/master,30f5537331dedd256890dac352aaf181d7557141,6bd3d19d3260f4e0546d8d6e1512ea0c4060182b,44dc2249f894c6143c469191641148358b88e384,,False,62,0.0,Tests_failed,7c51204ff6cdec6478ea1c825374c646cd262b0082a5f7d50574390b412b71e1,False,0.0,Tests_failed,676ab9ec3ee72725f95c5832b264fa4e68587382582742eccdba7277f22484a6,False,False
32,refs/heads/master,6bd3d19d3260f4e0546d8d6e1512ea0c4060182b,fe0c1026e651d7ba6a29d3e52caa914dbbe1dfdf,1c2d3ce673823951349926e92f97c80e3f1b9cf2,,False,57,0.0,Tests_failed,a2829618e3566738516a1edd893c39e6acfcd958b8407480528111cce82d7252,False,0.0,Tests_failed,848f0c62aa9cb05db4f9edc07b0087c27b21dc2c0ee1a66c813fa1b46903a030,False,False
33,refs/heads/master,fe0c1026e651d7ba6a29d3e52caa914dbbe1dfdf,1224055fc17766450b047160b1118d7bbf6e1cac,04cc60c2a4fb002cb2bc2479c0cff482d2e7e411,,False,39,0.0,Tests_failed,e3fc154b7b39213421fd9db2e61d7ab29963152df962cb38370c2e01cefae124,False,0.0,Tests_failed,763b3963a1a52505730014fd6c4020af396a59cb8da7ed2d316f324890724a96,False,False
36,refs/heads/master,4169f83ad360022dbe888783db1af9f8cc9a3d8a,268bb9a1b1b31768745e0ae61e43326c81aa6fa3,02885e11ba4189c3b8af7ae736614acbeb607312,,False,15,0.0,Tests_failed,15519a2f75b4e7d1b704d98df58224a15be46a23d706334afdffc14e3388e8bd,False,0.0,Tests_failed,4d788112ebcbdaf308d4047b9a486d419721f0a04660def67b1621c343b94910,False,False
37,refs/heads/master,268bb9a1b1b31768745e0ae61e43326c81aa6fa3,6c57d1f225221798e0687726755ce8d6f822aae1,548954a71d4f54ac893ff4316ba29c9cc4b972d1,,False,9,0.0,Tests_failed,05180a6a28ce4a93e3b3025e4b1f54ff92cea260730210e122428c02913a679f,False,0.0,Tests_failed,982c4bd5dd4f927e6f1f369d11824ede57dde3404e9984081046082dd657f7f0,False,False
38,refs/heads/master,6c57d1f225221798e0687726755ce8d6f822aae1,2c7009956c3fc9816d4c3399076b576d13934c5c,0d91f829c2ca5d8ba45be109d599ac55ec7972db,,False,6,0.0,Tests_failed,0e0ad546d7adccc66866f1ff1deda1a11393afac7832a5ce68d22ad15685dbb8,False,0.0,Tests_failed,afab700d3475400a7481040de96bec1a3122ce00bb8aa28890b4190c853bd8f1,False,False
41,refs/heads/master,99e4dba3f28ca15a626925c7e70afda9e125ca2d,24378e41b793717a81c016783d64b311b2b5e3e1,7338d7fddcd7f8aa26fced0439eec6efaae07098,,False,92,0.0,Tests_failed,55524824f7a0a64959c450575d7d748468b72c8ed7217d4e10a4c6f52578874f,False,0.0,Tests_failed,d1701171e150ee97a0c5bcb6cc96573ac4f5722ec143d91e359c2c20143958ad,False,False
43,refs/heads/master,9b28b475da0364d201de595cb6841488c961b508,c5d00b88a0715020489e689952ce76f0f11f8f30,5b03c4d06b50d565330b543a1b8732c4e57d1e3e,,False,28,0.0,Tests_failed,4ecc6390aa329ccd94cbd6451ac661f95abfd238c5093a222269c783d4153f72,False,0.0,Tests_failed,e14500dfc4f4f30447f9e6cf5957f2f0cf1efdc8aaedef99cb3489d40738e009,False,False
44,refs/heads/master,6ffeaea1a4241d29c7a22bb8678d57346ba72717,bb96ecaec14709b840a166f26c58dafec236baad,a5948746a75dee0f09daf50dd8c5424a5e917c2a,,True,152,0.0,Tests_failed,ce8aebcfb7b9e279bd1452982f06c87b58a1302ca801c8b1219e21ba49fe8a5c,False,0.0,Tests_failed,afa223396dae1fe2e81562a406db6931bde3a8fbe0d24559a78101c2be75d98b,False,False
45,refs/heads/master,bb96ecaec14709b840a166f26c58dafec236baad,683ee439c0939b72d1828745e90533a1ce075ea8,e738a84cbd6a56036c166c841f8a5d67d6a92c5b,,True,2049,0.0,Tests_failed,a70bac6faee13e270ffce05deccdee93e1181f0c2cecd776a6737208bcc8c991,False,0.0,Tests_failed,df7cef2f604ce69eac303f7964ae4818d10f31fef47e6e6e7584e30b092c28c1,False,False
46,refs/heads/master,3329b475a15cc825d26cd0e14c802549e01f8d0f,b9b9de66cd74b32d73318e0fa80be1728df67938,05c005a4e90c3c13fe5b096ddd138f01754e426e,,False,3,0.0,Tests_failed,fc46afac00787baa0dd90571e60c8f1e001d084074afaa8cb0df375812ff2d48,False,0.0,Tests_failed,4dfd38109833d823af02f68fa2a33d93e317202c8e23d55bb1397b461c7c94c8,False,False
47,refs/heads/master,fdfa48ba564930917db5798246a9c53dfb04b5aa,8ee2ae760169ca4a890b7d258deee8b5f6a31811,7a85161004476cc4edc1b8cffd965297d8acbc7e,,True,718,0.0,Tests_failed,e187dbf8e9d62ce98041102f67e784c792dceb9cd9229363a6e839c43642dc1a,False,0.0,Tests_failed,3301adfc3d1440165d464d52db27a4c04785d2d852a250e8d9d15e342deed265,False,False
48,refs/heads/master,6803bfed873293f0d88560c4e331b2935ccf2d9e,15671fd06fea5b2d335063f1ff4d2c36731ccd7c,46ab9e12d13684e1ab768e0497a85d8b4b270df1,,False,322,0.0,Tests_failed,88263d5c758378ceeff81a4b86e3f63b514ba847ef6cd1c213807ed9808095a6,False,0.0,Tests_failed,efc0ac64db8d27de7fdb0c5ade5d58e484f463495e329ce1b629949b96120e02,False,False
50,refs/heads/master,b38cf7ab33d361b78361b828ef17776ee2ac8779,d40bfe0cd31d0d49c5a7e697500be248a7f7a93f,185819b214b24ce2d08ea4706847f5cf6b6d0d5e,,False,4,0.0,Tests_failed,83133b99214cc345154e4c163e98c615a9c920c7c2790ef425fa48189b620ab3,False,0.0,Tests_failed,3dc3128d81c49d42fc4a423dd022e949d616c7c013c0287b35c72b9f0b325c32,False,False
51,refs/heads/master,93aca68bf1114f36228ec6d7dbf2ae557dd560d1,2e853115ff8ab6ee327cb8d61fa380081eec6167,5532f2189ef2508f8e1d06f651487b242c72b520,,False,14,0.0,Tests_failed,d963616dcc293646ec5a4359aaa19d518364ef484ffd1a780e32f5c2247f66a5,False,0.0,Tests_failed,28f13c259769747190e1e94ea7ba827bed81f7a3b12f5e0943b89cceabbf9bb3,False,False
52,refs/heads/master,31d752e92e190ef05d4ec4e70e0ddd7fa2726401,7cf6f158b7c6346d13b412b983b895c136ab3307,990815f4a31606e2a9f7638c7740e03342e165e4,,True,71,0.0,Tests_failed,8218b48bb469d05573cbbd94cc67e3904d2e207d255126a50c14132b6879219a,False,0.0,Tests_failed,edc7900dcc415c7fc7cc560d2f5811930fab132e881d0ac1c37c67fabe73e48c,False,False
53,refs/heads/master,c43d0f5dcadd52e6fd998c15ac6e0248ebbe5bdf,55bb8e844d788ad4553881a9c64e78681cc38c4e,7c4709f69db331aac5eb5ab8ed8a4545f12a5b95,,True,1188,0.0,Tests_failed,4f49eca384e824aa6b2e2435740e8fea33479e909b3bef976ac056e8bde7558b,False,0.0,Tests_failed,dc5f8bae368daa0d97298663817368812018d4fb93c9b85e906bbd593483b7a2,False,False
54,refs/heads/master,69022fd5bca76f4e0315c1316b70b8aeed29f0c6,88e30745e47dc5c96b66e5b2327bde581ac28970,4b22c9a485c1a5ceb85ef6bcbb7206637f80200a,,True,70,0.0,Tests_failed,9589fb1fee0b925263c3dd23e4aa91af209625d265a12845f449f28221435749,False,0.0,Tests_failed,2a1a67114bbef6d454a56dfd2374c9b6a084eca78bf8d8bd38b632d154ed690d,False,False
55,refs/heads/master,c5c58bc35c7b30031624279ed9603d56a723b517,5d23a26573d2e6a9a835a698061b651668db0f02,c73558f1c39d7a5ee59ff062190273032ef97926,,True,7,0.0,Tests_failed,a575461aad4e426f6fe83c05d1cb837f2f7d31ceb6104fc37438cd72328f5dde,False,0.0,Tests_failed,5de0a5c5c9d0459c6a026c9e17896b0d050b577b68be5f39ad2bc3cd61eccbd3,False,False
56,refs/heads/master,af34483f7ab5587467a0b4bb6339fd4043eb0e96,2305dc091e695c19fc591c30b721bae7893fda02,bf19527388d5c5fe9da64b782f7d8b97d99a6548,,False,354,0.0,Tests_failed,69998eb32fcec9db3cc8e3d365b0f6eeaef28fe933c7b63a3a225d068767fc3d,False,0.0,Tests_failed,c7555f2a0202ae1f3b6c72b69e2122867d336bb8182a22244359df5e1a7e4ef6,False,False
57,refs/heads/master,683ee439c0939b72d1828745e90533a1ce075ea8,439805c48da9c75b88197706a222ae6c15c5f6c0,b7c887e802c5dc54782da274dd7cc496b175b78f,,True,663,0.0,Tests_failed,503855de8eeebf5709baa2218a7af821a7c4456ef179344b75313e52be4e1e40,False,0.0,Tests_failed,ba29bebe7e2452b6a387d580e10e107215c9d3415e9a380709aae635a1340cd4,False,False
58,refs/heads/master,4c2fca43a01b5646373323a1a67066aaf5c3e895,3f3f00aa98ffc255f36cc8d189cdf6f3298d462e,0ff97242305bdd1e2bda53a2e559c82cce2c3f44,,False,17,0.0,Tests_failed,39818aa352354f87b833a4bd78e3f03e7acbed0db1f853baa04bcac96c8bdef6,False,0.0,Tests_failed,235a923cab4e6ca40830a805a8c5faa2404559354db48736683970392331859a,False,False
59,refs/heads/master,439805c48da9c75b88197706a222ae6c15c5f6c0,6b411484988af85b525242f40ba0d0f6a59aec1e,4f3848380cafb7680c1e5e295418d9c103ae2224,,True,1331,0.0,Tests_failed,ffbb895d04e5c7d6932cb28439fa1f27266139ce1e4cb290ac8176a2ebbb8afe,False,0.0,Tests_failed,d731c01d726507ec7e438870439ae64e9a6b1ce57df0ff7b18e533c18eb89f87,False,False
61,refs/heads/master,2d02508dfe1688e7770c374e1ec950c2da090e90,61af2fd0b3c68e5a6530dc4a6303fbf46db5af0f,5cb4aab6998d0c85e3ddc8a707432fffc4d5ac21,,True,23,0.0,Tests_failed,08ad69fc41b121410a4a5c051708ee30b7d880af250aebbffe71bfbd05be7bdf,False,0.0,Tests_failed,5a0b188ef9470bc0c3a88485da5e14e7706effb8bc0886ea83c9df7b503b05f8,False,False
62,refs/heads/master,46fa98437d7f47c023af79f161611bbd88a0eacb,9497822e39799d9990aebcf700b8aa74dba9beb2,79538fd33bc790f837cee6f2e3e2b7f4a6919bbf,,False,3,0.0,Tests_failed,1d8ec52671eb2d0a529f9b29ff7b07a0bb1910e289accd2fa6ba2ddd4a947344,False,0.0,Tests_failed,3d4d927129ce68646d83669ae1b10864a0bc0a62431a57c1f49af18316cd2a6c,False,False
63,refs/heads/master,f589b94a1dbf241ea5539d5daea2c1aa3d62ccbf,7b28e709587bb76be91987f2ff3a2dd32973c5c1,a6ba6c0d3d8a9499e31947fa1b770ae5e105ef4c,,False,6,0.0,Tests_failed,c6fafe40afb6ae539cb9cbc9eb9652859d799cbb20da90470c0241f5916c0f90,False,0.0,Tests_failed,179df4748a4d2db900ffe160cd26dac3a1c31b8d422fec7dd3d63c6c2c0e7aac,False,False
65,refs/heads/master,1c334e01a352185c8565ff750e3f15cab5f5c70d,a5dbe6112b99d5758ce6e1d1a3c162f123892170,980e1b7cdfa5a63847e20139f52f39a2fde7179d,,False,315,0.0,Tests_failed,e98577aa691f7467aaac146be32ba88f40e1d8b8987d1bdc54d8473a92b353b6,False,0.8880502040637206,Tests_passed,4c918ae10a2c906e87b4a2c5c9f527988d75efae27f69421118a2989b154799f,False,False
66,refs/heads/master,b95d31a4572b6df2c262b4f4f5d80792f00a9b89,2fdef1b98b3d5e1d9f4daaf5a1243dd2f23a49c5,3ecb17c75d81b80e800610caa2f2e662ef54d9fc,,False,58,0.0,Tests_failed,1f68586ed0e9145042cabc87605bc1736a5c1ba8047bc4fc74aaefd0333bee19,False,0.0,Tests_failed,d64186c02748a69d91566b449bdef96fb53858a50bbb6302f2ee6f612333efea,False,False
67,refs/heads/master,ea0b3ac8e53ee8b84ce6835bd6bac92a7162b2aa,bd5d16efe5a233c30111474a9d32db595da9e187,3b53ab1dfa1fdd72b3c6dd482f2195117bf2a3f3,,False,91,0.0,Tests_failed,bd9afb92a033a96c5dc226b50836e846d3ad618596f644c27ab28713c50c446c,False,0.0,Tests_failed,64129bd018417eae01ab7b40b4bfa894ea287c37a2f7a409d38551e0d8247949,False,False
68,refs/heads/master,271a0327925b647e9965429e4e7b81d98cdeb877,4abd9827a8be63a18a9b895edc285aa792c9afab,05b04104cb30af5e3d32850ff29a785be2b023f6,,True,158,0.0,Tests_passed,f03c4cdf60d6353c035bc3a9ed97c9adac9f47ee8d6f704653f454a51da08261,False,0.0,Tests_failed,81aa09e43f314e3817ff513931df47ff8ae691d48edec9a45163e60882d89553,False,False
69,refs/heads/master,78e24aaaaac1a338039a52d9c7e324f13d6ef128,b77865f14931c28d008c1a4d6a68e502038c6e94,4214160f4d4d636aad458d2ae80e7dfb8f70946d,,False,6,0.0,Tests_passed,16ed33adc872b0dd23549e699ea58a17b4562eb0882e6a173b5a0fd1fd49c577,True,0.0,Tests_passed,2a1f09debd3ddbbfa28bc95ce8cd352357f3f293648310234a20d8e3e8f11f94,False,False
70,refs/heads/master,98f9faa81b829792ab6746cb581f07f88f5619a5,7364aedcccb1e7d0fb4bb75ca2487a9396423574,aac6d5321cbc12d7efaba2fa7e2c79e21bbc8991,,True,375,0.8880059706734569,Tests_passed,40cbb88e57ec5f59c25db37dc6ead22533dcd2497d256eeb180e40c53f6a0f20,True,0.890571634010426,Tests_passed,93fddb0ac5f7aba49c0ec4326118afdf1bc689a1c35a60dec28fd61c62bcaa10,True,True
71,refs/heads/master,853c2071a2c006ca115b1d5f6c9b5d6d3b042aa5,71726b765557751e8ed35b5a34ee50e1ea6f827f,60a46c4d8cb70b1ea8e5fb7ccd63c969db701fac,,False,53,0.8901775359086448,Tests_passed,6f961d469715d70ac28e7d1f143ab44a984869071af71dd0acf5070c5642e6ab,True,0.8892938091640371,Tests_passed,75b090639b13f9a961bf63ec0bfad6c5dea318b330bbcec2e38a83eb8856bbab,False,False
73,refs/heads/master,29f44fbb8d07f5bc12ded3facd5f326bf6458f41,78ec619a29e46b8da21d80d964324358fc51865a,9b8be195d5e8d0427f84ab930e8e181bac587705,,True,60,0.8903029464656246,Tests_passed,b0c7ab005dce88345fa3646f00db1aa7cb768dd63c62b8aa1eb1aed186aa955c,True,0.890522047643183,Tests_passed,ac3be5918e660d69a3c7d085182877885fa4d58a4e59e6a28a831d585e76dac4,True,True
74,refs/heads/master,78ec619a29e46b8da21d80d964324358fc51865a,b3de19c3bd37c3d54832f71908b384c57036ead6,a250098d066475e98b5fad24cbf950e7ec807901,,False,8,0.8903029464656246,Tests_passed,73e09792f826b4db42f7b323d0567ea82c1e34d651bde7be019ee2df23b57e75,True,0.8908141576564088,Tests_passed,344b0ef56a6df95716ad32816778c69a8b10a61ccb8f894d69465ea6878d8562,False,False
75,refs/heads/master,b46609b0c74c8abdcbd36ff5b0af1833a6b7a21d,a73b38d422b9d893e3d2f8f914f5f93580079cb5,a250098d066475e98b5fad24cbf950e7ec807901,,True,1588,0.7379530620747119,Tests_passed,918c7267fbaebcb32a0dbe019e7921585858b4829af516f8343b3c92304f0e96,True,0.8908141576564088,Tests_passed,344b0ef56a6df95716ad32816778c69a8b10a61ccb8f894d69465ea6878d8562,True,True
76,refs/heads/master,1e2286d7226530c17594483cb52f89c6d000a2ee,62bbaa1b615bcda018664400ff81cfdba2e4f9d2,aa62c226f2e42a7ef18ccf4304e20b23902bcd4d,,False,31,0.0,Tests_failed,6e2ff6b2b6fa722b932a997262fad3b724dc3cae02072b738e74c9ff96ef8ca9,False,0.8728692400747828,Tests_passed,951312c355696c51e6e5da08653a8e1f318610086c133f5b980863ab45708ee4,False,False
77,refs/heads/master,a40fd437e56ab26d148efcc024ebe2c0bafc58dd,207912d861596e45faeab42f6ea1a2594a041c5e,7432a7d5cb3c23986d967042f9c45a068fd804da,,True,192,0.866747060596925,Tests_passed,5c2afa82e8c44cf817c854c8c3e7bfe39b8eb5093b4738ff3998a4350497981a,True,0.8646350106307583,Tests_passed,546647f0493771daab22e7718da6bdaa0087179c860f08dba51b8c8d8807860b,True,True
78,refs/heads/master,5704b0018c4f3fc4027ef17b80977106fc6ec63d,0f7380ab9192b73bb8a107407f668f068013c9fe,3e1d5270107fa03fde86ec2e18e9bd44dee0686e,,False,113,0.8567760521042084,Tests_passed,6e42c66dea05c4c33660a65c6039ffa3a091d7c0ac53761b1775b4dfccfa8086,True,0.8594146401831569,Tests_passed,66092bd820f2d50c099a1408d9c7ccee38e24a7fcdfd09517389d4e9802886aa,False,False
79,refs/heads/master,e65da6cefbab4a8ce2d4bfdaf457d21a3bbfa025,6dd914a460ec14ab28a56576e5136df620f91fd4,2e1a3afb746c52cae751ab35c4cc0bb056d5f790,,True,19,0.8587798274885097,Tests_passed,8fcedc7ac8240e906f4e4646f83faab850d482a419354cb4f36f45ab6d88c590,True,0.86081916045608,Tests_passed,8f0f20b6d981c4099d5c747787ab5bb069bf6a9c25432b036d47a50c5365c2aa,True,True
80,refs/heads/master,312aacbb9cca8d5735125a60765fdbcd01ca10b8,676afd8e52e93c8a36d72e61d13416ae73dff81c,56d69fe3d86b105baa3dbee9e83f6345622dbde2,,False,1243,0.8636514577937172,Tests_passed,bce7231b5c4b1364cf3be13ed02fe374735265024152a1c85c65430a06bed2b8,True,0.8624528181178428,Tests_passed,486fb4a7131e41656980ff9e0a911c6fcf0bbc85e2cae7a3d64bd31619934c04,False,False
81,refs/heads/master,a61114b5ab3403eef3a0acd3a35f87ec6911dc24,845870ce0f66b9d4356f7b78ee1577273a02edbe,44fe871ff5b613103216abcc477b6a1a9948b205,,False,24,0.8636514577937172,Tests_passed,044185614371bd923992ced31575705be4db7f8fea11bcb7a6f27eaa2ec8b656,True,0.8636514577937172,Tests_passed,28d7153f3982ce44134de21547ffd492576e05c2c74c7ba41b063197dda14a92,False,False
82,refs/heads/master,34d549af59822f41d1cd37676d45cd0c288439bd,fa4fcd1f1ac7e8b022669e6ab675375c46b93c74,372da28555494e958a6919db059d704e715b82a4,,False,45,0.8643042350907519,Tests_passed,be2ae3d261e3e7feb4c76ca46fa8a9745e6b5bdd8718b7b064726cad5c82c25e,True,0.8636514577937172,Tests_passed,7f4d6109d5c8b81330d6c452e9396ea84576c525367a39e890123819016036df,False,False
83,refs/heads/master,80d0241c40ce98166a5b9a57ea8fed56391384ba,9519b0048f05b5d7a8014f27340d821961ab062c,7e7ebcf85bf115dab97fb9f632e900e20557ed19,,False,54,0.8643042350907519,Tests_passed,1d0e32a3fc8588255c8bb9a453d6b873218905e52f6b20e8c90c010b520a752f,True,0.8643042350907519,Tests_passed,b03b695208bd9fa9c5d4a4135af75bcfc1f25a7233f3e7782566155ff8326f10,False,False
84,refs/heads/master,7e7ebcf85bf115dab97fb9f632e900e20557ed19,7ad802b6ac89ced64bd90c5cc5beb300b6e89f0c,a2c6cc472f35a4b7723a5125d7319ac0a1a67e14,,True,45,0.8639242616174412,Tests_passed,9b0547e474ccb518a36fb06a6a4cdfba8d6f95013d7f8b3ff57827d5fe23149c,True,0.8643042350907519,Tests_passed,2a56327845607820ab723278db1759152d8fe4b2db36f9184ab7628e36cf0de0,True,True
85,refs/heads/master,a2c6cc472f35a4b7723a5125d7319ac0a1a67e14,223b93131ca56f2a25728066ecd8c7287d222f2b,5e1bb5e029777eb583c7d333708464ae0e81b018,,True,136,0.7436417748917749,Tests_passed,dff581dd96cb29f96a0eabe4a44e6953ddf59389f1b34c38b664763cf3779bd8,True,0.8639242616174412,Tests_passed,a86b85c4398d91eb477fb5e6d4322ec9b2a1cd35ab5d2329dc2ddc9345d403f9,True,True
86,refs/heads/master,8609953a2278113e089138de3eb93164be4ca3c4,3ce822ddb13fac8d44ed2843858c93873c159ecb,84fec94f012c633bb8f221adabb68275df2040cf,,False,145,0.7416405077112052,Tests_passed,5ba13cef66c05bccddb8f0248040481e74093fb2f4cc2eac2314873226193456,True,0.8639242616174412,Tests_passed,ab3ebc66910394e8e3f695abca2627ab3315f6d4e189190ed0de83e51ac462fd,False,False
87,refs/heads/master,2f6ba047c54c05ad88d07e6b33202451074fede8,107190d6c6d3a1bf62bcb9720f7d230d7b7fbc9a,52f070de4ce54b2ade51e5770e1da30b3d8d7f83,,False,60,0.7379530620747119,Tests_passed,9bc63197c4a6aceeefd714b5b4452ea7e8f2aa52cf4967548303144ceae4607e,True,0.7379530620747119,Tests_passed,36d60fca36dd12a3e5f9ec67e0aabc5b32e06e09dfba1b967726d17e72e3d8a6,False,False
88,refs/heads/master,a23184d50e87ccc6d69ca8f39a4e169810d4c13e,7d22f6c0922fa5375d7c4a05bc4a919a82dcaa7c,a5d471eda1a3d3227f5b392020a723bb9c4cfbf7,,False,15,0.7379530620747119,Tests_passed,561558682b18ee3885a63ff02aa9d478bd61b8546d8650675e19e71a55586238,True,0.7379530620747119,Tests_passed,9e9e3b3dbfa2f5fa1394600ed1ea1c6e9034a4cd2e43dc76231626088da3f2ef,False,False
89,refs/heads/master,6e5807a557fa5f52dca6ecda5c3424d1966e2777,9b231b1ebff536f76d906dadaa387df179ca16f6,68aa4810193018f6938a3cccba1ddad82d9ef6c3,,False,22,0.7379530620747119,Tests_passed,a3e085f80b284b591f95e3bc6590212b2926ceaa8cfdb24c3921e813239b1602,True,0.7379530620747119,Tests_passed,9fca65e9c320cfae99862aec08ad498a6ae3291ad2cf4881ac84a297c63934ce,False,False
